Left		2.946	3.203	0
Left		4.486	4.73	3
Left		4.749	4.856	0
Left		4.86	5.016	1
Left		5.026	5.243	0
Left		5.243	5.403	1
Left		15.453	15.653	3
Left		15.659	15.819	1
Left		15.823	16.463	0
Left		18.513	18.816	3
Left		18.826	19.0	0
Left		19.003	19.206	0
Left		19.206	19.376	0
Left		19.393	19.61	0
Left		19.623	19.829	1
Left		32.706	32.892	1
Left		32.901	33.126	1
Left		33.135	33.722	0
Left		35.183	35.413	2
Left		35.497	35.758	2
Left		35.781	36.047	3
Left		37.251	37.491	1
Left		39.528	39.772	0
Left		44.269	44.438	2
Left		44.445	45.069	2
Left		45.46	45.748	1
Left		46.236	46.509	1
Left		46.512	46.733	0
Left		46.908	47.157	1
Left		47.163	47.265	2
Left		47.279	47.544	0
Left		48.377	48.65	3
Left		48.687	48.931	1
Left		48.936	49.146	1
Left		49.152	49.387	2
Left		49.398	49.645	1
Left		49.902	50.221	1
Left		50.225	50.661	2
Left		52.126	52.317	2
Left		52.412	52.605	2
Left		52.641	52.871	1
Left		52.902	52.995	1
Left		53.067	53.193	1
Left		53.262	53.469	2
Left		60.023	60.393	0
Left		63.818	64.374	2
Left		64.734	64.968	2
Left		64.97	65.187	2
Left		65.305	65.462	0
Left		65.462	65.78	2
Left		65.78	65.877	1
Left		67.218	67.419	1
Left		67.421	67.892	2
Left		68.119	68.317	3
Left		68.321	68.432	3
Left		68.437	68.779	2
Left		68.822	69.027	0
Left		72.59	72.978	0
Left		80.442	80.816	3
Left		80.915	81.303	2
Left		81.312	81.655	3
Left		82.161	82.276	0
Left		82.302	82.593	2
Left		82.593	82.976	0
Left		84.061	84.373	0
Left		84.376	84.583	2
Left		84.585	84.806	1
Left		84.947	85.232	0
Left		85.252	85.473	1
Left		85.483	85.575	1
Left		85.674	85.939	0
Left		86.361	86.619	1
Left		86.636	86.796	2
Left		86.802	87.25	0
Left		93.145	93.752	1
Left		100.181	100.506	0
Left		101.471	101.715	3
Left		101.715	101.942	1
Left		101.947	102.13	0
Left		102.153	102.522	0
Left		126.633	126.871	0
Left		130.325	130.678	0
Left		130.886	131.488	3
Left		131.562	131.942	0
Left		131.942	132.032	1
Left		132.084	132.641	0
Left		133.326	133.619	1
Left		133.636	133.944	0
Left		133.944	134.521	0
Left		140.875	141.035	3
Left		141.045	141.724	0
Left		141.891	142.677	0
Left		144.122	144.539	0
Left		144.548	144.683	0
Left		144.706	145.096	0
Left		151.225	151.636	0
Left		151.636	152.336	1
Left		153.892	154.05	3
Left		154.05	154.149	2
Left		154.155	154.665	2
