Left		0.81	1.21	3
Left		1.24	1.79	1
Left		2.52	3.15	0
Left		7.04	7.66	0
Left		7.69	8.55	1
Left		12.45	12.94	2
Left		12.94	13.33	2
Left		13.355	13.795	0
Left		19.27	19.86	1
Left		20.62	21.16	2
Left		22.06	22.42	2
Left		22.42	22.97	1
Left		24.13	24.62	1
Left		30.07	31.01	2
Left		32.27	33.19	1
Left		36.01	36.25	2
Left		36.27	37.11	1
Left		38.73	39.78	1
Left		42.61	43.343	1
Left		43.343	43.618	0
Left		47.274	47.743	1
Left		51.58	52.362	1
Left		53.905	55.48	1
Left		62.948	63.38	1
Left		63.399	63.642	2
Left		63.655	64.08	0
Left		66.036	66.311	0
Left		66.699	66.936	2
Left		66.942	67.523	2
Left		70.367	70.874	3
Left		70.893	71.536	1
Left		72.005	72.974	1
Left		72.986	73.292	1
Left		73.512	74.705	0
Left		78.848	79.573	1
Left		80.13	80.668	1
Left		80.674	81.142	0
Left		81.142	81.374	3
Left		81.386	82.267	0
Left		83.292	84.092	0
Left		86.293	87.093	0
Left		87.099	88.361	0
Left		91.087	91.437	1
Left		91.437	92.018	2
Left		92.024	92.168	1
Left		92.168	93.174	0
Left		93.361	94.086	0
Left		94.486	94.986	2
Left		94.987	95.486	1
Left		95.486	96.024	0
Left		98.817	98.999	0
Left		99.011	99.592	3
Left		101.105	102.061	0
Left		102.073	103.323	0
Left		103.892	104.631	2
Left		104.699	105.299	0
Left		105.531	106.068	2
Left		106.08	106.587	0
Left		108.367	109.086	2
Left		110.786	111.274	3
Left		111.373	111.786	1
Left		111.83	112.318	1
Left		112.318	112.493	2
Left		112.505	113.067	0
Left		115.792	116.048	3
Left		117.705	118.642	0
Left		118.661	119.392	0
Left		119.392	119.805	1
Left		122.636	123.311	1
Left		124.267	124.999	0
Left		125.023	126.361	0
Left		127.443	128.093	0
Left		128.174	128.799	0
Left		129.037	130.068	0
Left		130.324	130.918	3
Left		131.63	132.218	0
Left		133.024	134.024	1
Left		136.786	137.217	0
Left		137.23	137.961	2
Left		137.961	138.267	1
Left		138.911	139.436	1
Left		141.255	142.124	0
Left		143.136	143.799	0
Left		143.818	144.436	0
Left		144.461	145.286	1
Left		147.611	148.142	0
Left		151.287	151.78	1
Left		151.78	152.873	0
Left		156.88	157.493	0
Left		157.499	158.105	0
Left		162.468	163.611	0
Left		165.693	166.424	2
Left		166.436	166.923	0
Left		167.148	167.642	1
Left		167.661	168.349	1
Left		169.017	169.823	0
Left		170.218	170.761	1
Left		170.768	171.524	0
Left		171.718	172.274	0
Left		175.436	177.386	0
Left		179.411	179.886	1
Left		182.612	183.093	1
Left		183.28	184.774	0
Left		185.436	186.117	0
Left		186.392	187.311	0
Left		187.324	188.086	0
Left		189.38	190.405	0
Left		190.418	190.93	0
Left		190.936	191.18	1
Left		192.023	192.761	1
Left		192.768	193.355	1
Left		196.005	196.393	3
Left		196.399	196.974	1
Left		199.849	201.011	2
Left		205.068	205.537	0
Left		205.537	205.923	2
Left		205.923	206.473	1
Left		208.242	208.692	0
Left		208.692	209.542	2
Left		209.674	209.842	1
Left		209.842	210.368	0
Left		212.492	213.298	1
Left		213.343	213.743	0
Left		213.743	214.28	1
Left		214.749	216.343	0
Left		217.274	218.111	0
Left		218.461	219.324	1
Left		221.343	223.393	0
Left		225.18	225.524	0
Left		225.53	226.048	1
Left		226.261	227.374	0
Left		228.093	228.699	0
Left		229.199	229.568	0
Left		233.042	233.93	0
Left		233.937	234.755	0
Left		234.761	235.455	1
Left		235.467	235.731	2
Left		235.731	236.006	1
Left		236.011	236.799	0
Left		238.568	239.605	0
Left		239.605	240.012	1
Left		240.018	240.174	2
Left		240.186	240.555	1
Left		240.699	241.118	0
Left		241.142	241.655	1
Left		241.668	242.099	0
Left		242.111	242.805	1
Left		242.812	243.224	1
Left		243.88	244.755	0
Left		247.162	247.874	2
Left		247.874	248.705	0
Left		249.436	249.692	2
Left		249.699	250.499	0
Left		250.499	251.287	0
Left		251.349	251.649	1
Left		251.649	252.011	1
Left		252.655	253.598	0
Right		1.74	2.38	0
Right		3.1	3.97	0
Right		5.17	5.53	2
Right		5.53	5.7	3
Right		5.72	6.58	1
Right		11.13	11.39	0
Right		13.9	14.38	1
Right		14.51	15.02	2
Right		15.02	15.97	0
Right		18.52	19.03	0
Right		21.55	22.09	1
Right		23.28	24.0	1
Right		24.74	25.33	1
Right		25.35	25.91	0
Right		27.15	27.66	2
Right		27.7	28.76	1
Right		28.76	28.95	2
Right		28.95	29.19	1
Right		29.19	29.6	1
Right		31.81	32.66	2
Right		33.67	34.08	2
Right		34.08	35.01	1
Right		44.674	45.993	1
Right		58.443	59.43	1
Right		59.436	59.649	0
Right		60.086	60.555	2
Right		64.586	64.736	1
Right		64.749	65.174	2
Right		65.205	65.874	1
Right		75.892	76.655	3
Right		76.667	77.198	1
Right		77.611	78.605	0
Right		82.348	83.248	0
Right		83.861	84.468	1
Right		84.468	85.555	0
Right		88.361	89.623	0
Right		89.624	90.811	0
Right		93.367	94.499	0
Right		96.68	97.424	2
Right		97.436	98.017	0
Right		99.911	100.355	2
Right		100.355	100.812	1
Right		107.261	107.742	1
Right		114.461	115.305	2
Right		116.318	116.649	2
Right		116.667	116.936	0
Right		127.068	127.568	1
Right		130.042	130.349	0
Right		134.567	135.467	0
Right		135.474	136.586	0
Right		137.999	138.955	1
Right		139.249	140.017	2
Right		140.017	140.773	2
Right		142.137	142.868	0
Right		145.449	146.049	3
Right		146.136	147.28	0
Right		153.199	153.974	2
Right		154.012	154.987	3
Right		154.999	155.58	0
Right		158.461	158.917	1
Right		163.968	164.418	1
Right		164.418	165.274	0
Right		172.786	173.167	0
Right		173.18	173.724	2
Right		177.787	178.105	1
Right		178.105	178.786	0
Right		192.005	192.705	1
Right		192.705	193.423	0
Right		194.23	194.855	1
Right		197.374	197.78	2
Right		199.286	199.767	0
Right		201.049	201.549	2
Right		201.561	202.123	0
Right		206.474	206.98	3
Right		226.968	227.405	0
Right		227.999	228.411	0
Right		228.867	229.023	0
